timestamp,station_id,temperature,pressure,humidity,anomaly_type,is_anomaly,confidence_score,predicted_anomaly,predicted_root_cause,mv_score,temporal_z,spatial_z,dew_point,physics_violation,temperature_expected,pressure_expected,humidity_expected,temperature_corrected,pressure_corrected,humidity_corrected
2025-03-26 03:00:00,AWS_003,20.963529287642388,1006.490029307211,96.85071126176447,none,0,0.063,0,normal,0.074,0.51,0.93,20.44,False,19.4,1005.39,96.16,20.963529287642388,1006.490029307211,96.85071126176447
2025-03-26 04:00:00,AWS_003,22.3198644471202,1007.4905062053398,94.45640725734836,none,0,0.084,0,normal,0.109,0.87,0.9,21.39,False,20.67,1005.73,95.95,22.3198644471202,1007.4905062053398,94.45640725734836
2025-03-26 05:00:00,AWS_003,23.52404263758153,1007.1177728995802,90.33076110650872,none,0,0.087,0,normal,0.061,0.83,1.64,21.85,False,22.02,1005.66,94.44,23.52404263758153,1007.1177728995802,90.33076110650872
2025-03-26 06:00:00,AWS_003,26.143232440179105,1007.3782957845144,89.33320670336126,none,0,0.126,0,normal,0.062,1.2,2.71,24.25,False,23.41,1006.07,93.35,26.143232440179105,1007.3782957845144,89.33320670336126
2025-03-26 07:00:00,AWS_003,27.71876345267572,1008.4534941486444,87.28530974868926,none,0,0.086,0,normal,0.148,0.74,0.67,25.41,False,25.36,1006.79,92.39,27.71876345267572,1008.4534941486444,87.28530974868926
2025-03-26 08:00:00,AWS_003,29.0453760369253,1008.3138290117096,89.03903235443386,none,0,0.092,0,normal,0.107,1.36,0.58,27.05,False,26.41,1006.71,92.12,29.0453760369253,1008.3138290117096,89.03903235443386
2025-03-26 09:00:00,AWS_003,29.65418734903956,1008.2810756744028,88.05380977820833,none,0,0.071,0,normal,0.109,0.66,0.67,27.46,False,27.79,1006.85,88.61,29.65418734903956,1008.2810756744028,88.05380977820833
2025-03-26 10:00:00,AWS_003,29.97656839953027,1009.433788215416,90.46095084615288,none,0,0.151,0,normal,0.263,1.34,1.09,28.24,False,28.99,1007.05,89.31,29.97656839953027,1009.433788215416,90.46095084615288
2025-03-26 11:00:00,AWS_003,31.94243807452277,1009.249707072168,85.77203204219957,none,0,0.169,0,normal,0.348,1.43,0.67,29.26,False,29.28,1007.34,88.67,31.94243807452277,1009.249707072168,85.77203204219957
2025-03-26 12:00:00,AWS_003,31.75409286202307,1008.744895967573,82.91720920789602,none,0,0.283,1,localized_sensor_fault,0.394,0.97,5.29,28.49,False,29.48,1007.37,88.41,30.97,1008.98,88.68
2025-03-26 13:00:00,AWS_003,31.318054939343032,1009.2174763375244,89.30564335596533,none,0,0.135,0,normal,0.259,1.23,0.67,29.34,False,29.25,1007.44,88.36,31.318054939343032,1009.2174763375244,89.30564335596533
2025-03-26 14:00:00,AWS_003,30.627223233646767,1008.6956994809636,92.81910668669327,none,0,0.256,1,localized_sensor_fault,0.273,0.72,11.9,29.33,False,28.68,1007.34,89.33,31.54,1008.72,89.71
2025-03-26 15:00:00,AWS_003,39.10344097853486,994.9024538531932,98.0,multivariate_inconsistent,1,0.781,1,sensor_spike_fault,0.915,4.71,27.42,38.73,False,27.81,1006.85,89.99,30.97,1008.22,89.71
2025-03-26 16:00:00,AWS_003,28.585195065992803,1007.75329281756,90.10744400674989,none,0,0.346,1,sensor_spike_fault,0.072,1.09,3.51,26.8,False,26.22,1006.84,91.5,29.61,1007.73,90.27
2025-03-26 17:00:00,AWS_003,27.441604591596786,1007.553520980566,87.2033868877805,none,0,0.088,0,normal,0.097,0.99,1.05,25.12,False,25.02,1006.43,91.92,27.441604591596786,1007.553520980566,87.2033868877805
2025-03-26 18:00:00,AWS_003,24.749946941284215,1007.7106349584566,90.42730090540132,none,0,0.093,0,normal,0.086,0.94,1.42,23.08,False,23.33,1006.16,93.3,24.749946941284215,1007.7106349584566,90.42730090540132
2025-03-26 19:00:00,AWS_003,24.184552583626832,1007.470602265049,93.48345431397928,none,0,0.068,0,normal,0.08,0.82,0.67,23.07,False,22.05,1005.79,94.29,24.184552583626832,1007.470602265049,93.48345431397928
2025-03-26 20:00:00,AWS_003,22.34369908373188,1007.3391637317392,92.66684251366472,none,0,0.077,0,normal,0.079,1.09,0.67,21.1,False,20.71,1005.5,95.27,22.34369908373188,1007.3391637317392,92.66684251366472
2025-03-26 21:00:00,AWS_003,21.54224549585286,1006.406863364364,91.12533583988925,none,0,0.087,0,normal,0.059,0.72,1.82,20.03,False,19.26,1005.2,96.87,21.54224549585286,1006.406863364364,91.12533583988925
2025-03-26 22:00:00,AWS_003,20.792762019891097,1007.0744098775924,95.36695345621816,none,0,0.096,0,normal,0.117,1.33,0.67,20.02,False,18.41,1005.2,97.11,20.792762019891097,1007.0744098775924,95.36695345621816
2025-03-26 23:00:00,AWS_003,20.46096307206857,1007.1621743672254,94.4313226806538,none,0,0.078,0,normal,0.099,1.0,0.58,19.53,False,17.92,1005.19,96.65,20.46096307206857,1007.1621743672254,94.4313226806538
2025-03-27 00:00:00,AWS_003,19.50644440515708,1006.7322083065123,99.32008535454136,none,0,0.122,0,normal,0.226,0.88,0.97,19.4,False,18.08,1005.13,97.63,19.50644440515708,1006.7322083065123,99.32008535454136
2025-03-27 01:00:00,AWS_003,19.933105060323133,1006.6076950508703,91.86109159685256,none,0,0.176,1,localized_sensor_fault,0.09,0.74,4.98,18.57,False,17.78,1005.15,97.31,20.63,1007.09,94.9
2025-03-27 02:00:00,AWS_003,20.84176170669942,1007.0991693957234,96.79106303282698,none,0,0.077,0,normal,0.135,0.87,0.29,20.31,False,18.51,1005.39,97.06,20.84176170669942,1007.0991693957234,96.79106303282698
2025-03-27 03:00:00,AWS_003,21.21817808249948,1007.1255666136273,94.09066259725196,none,0,0.074,0,normal,0.075,0.67,1.19,20.23,False,19.4,1005.39,96.16,21.21817808249948,1007.1255666136273,94.09066259725196
2025-03-27 04:00:00,AWS_003,22.80244173036049,1007.3235608015082,92.41394704353743,none,0,0.065,0,normal,0.065,0.78,0.79,21.51,False,20.67,1005.73,95.95,22.80244173036049,1007.3235608015082,92.41394704353743
2025-03-27 05:00:00,AWS_003,23.88972847187428,1007.0432132616754,85.85555387382323,none,0,0.197,1,localized_sensor_fault,0.22,0.79,4.18,21.38,False,22.02,1005.66,94.44,23.35,1007.19,91.45
2025-03-27 06:00:00,AWS_003,25.24797473524725,1007.2463406354842,90.48808858532269,none,0,0.068,0,normal,0.052,1.08,0.67,23.58,False,23.41,1006.07,93.35,25.24797473524725,1007.2463406354842,90.48808858532269
2025-03-27 07:00:00,AWS_003,27.743609149228213,1008.3192942218466,88.55255497584655,none,0,0.072,0,normal,0.105,0.75,0.64,25.68,False,25.36,1006.79,92.39,27.743609149228213,1008.3192942218466,88.55255497584655
2025-03-27 08:00:00,AWS_003,28.501913345164297,1007.8741970334544,86.71878948693112,none,0,0.099,0,normal,0.118,0.99,1.23,26.07,False,26.41,1006.71,92.12,28.501913345164297,1007.8741970334544,86.71878948693112
2025-03-27 09:00:00,AWS_003,29.79960727226556,1008.5935094171148,88.60716542928158,none,0,0.084,0,normal,0.154,0.8,0.43,27.71,False,27.79,1006.85,88.61,29.79960727226556,1008.5935094171148,88.60716542928158
2025-03-27 10:00:00,AWS_003,31.06967964159655,1008.712067749171,81.80756826437252,none,0,0.185,0,normal,0.457,0.93,0.67,27.59,False,28.99,1007.05,89.31,31.06967964159655,1008.712067749171,81.80756826437252
2025-03-27 11:00:00,AWS_003,31.459817169759184,1009.3170616673576,90.36278490503248,none,0,0.2,0,normal,0.288,1.48,2.57,29.69,False,29.28,1007.34,88.67,31.459817169759184,1009.3170616673576,90.36278490503248
2025-03-27 12:00:00,AWS_003,31.394790452675267,1008.375378584822,85.22119669046097,none,0,0.115,0,normal,0.235,0.82,0.67,28.61,False,29.48,1007.37,88.41,31.394790452675267,1008.375378584822,85.22119669046097
2025-03-27 13:00:00,AWS_003,32.610972382462066,1009.0765640993732,87.43043949055458,none,0,0.185,0,normal,0.33,1.34,1.66,30.25,False,29.25,1007.44,88.36,32.610972382462066,1009.0765640993732,87.43043949055458
2025-03-27 14:00:00,AWS_003,31.377507925107533,1008.9759794182525,84.42832567369248,none,0,0.141,0,normal,0.327,1.0,0.37,28.43,False,28.68,1007.34,89.33,31.377507925107533,1008.9759794182525,84.42832567369248
2025-03-27 15:00:00,AWS_003,29.791073665002965,1008.3058446921436,83.54461048470036,none,0,0.119,0,normal,0.253,0.76,0.69,26.7,False,27.81,1006.85,89.99,29.791073665002965,1008.3058446921436,83.54461048470036
2025-03-27 16:00:00,AWS_003,28.93714893668249,1008.5184404496938,89.46114810445128,none,0,0.098,0,normal,0.135,1.26,0.61,27.03,False,26.22,1006.84,91.5,28.93714893668249,1008.5184404496938,89.46114810445128
2025-03-27 17:00:00,AWS_003,26.58236595816277,1007.721990485608,88.1435169249389,none,0,0.089,0,normal,0.086,0.64,1.66,24.46,False,25.02,1006.43,91.92,26.58236595816277,1007.721990485608,88.1435169249389
2025-03-27 18:00:00,AWS_003,25.121664636813826,1007.6724058408048,94.093828534095,none,0,0.093,0,normal,0.126,0.92,0.97,24.1,False,23.33,1006.16,93.3,25.121664636813826,1007.6724058408048,94.093828534095
2025-03-27 19:00:00,AWS_003,24.595374549855947,1007.687628228716,95.9251685194976,none,0,0.116,0,normal,0.162,0.98,1.37,23.9,False,22.05,1005.79,94.29,24.595374549855947,1007.687628228716,95.9251685194976
2025-03-27 20:00:00,AWS_003,23.068436478768508,1007.6052938494232,91.16949956848649,none,0,0.098,0,normal,0.093,1.25,1.14,21.55,False,20.71,1005.5,95.27,23.068436478768508,1007.6052938494232,91.16949956848649
2025-03-27 21:00:00,AWS_003,21.63352223049956,1006.9335367976872,95.97060023286878,none,0,0.076,0,normal,0.078,1.04,0.7,20.96,False,19.26,1005.2,96.87,21.63352223049956,1006.9335367976872,95.97060023286878
2025-03-27 22:00:00,AWS_003,20.52854557171017,1006.8173786551574,96.81373108034418,none,0,0.091,0,normal,0.111,1.15,0.78,20.0,False,18.41,1005.2,97.11,20.52854557171017,1006.8173786551574,96.81373108034418
2025-03-27 23:00:00,AWS_003,20.117981977550425,1006.9484507750428,90.8154767869496,none,0,0.105,0,normal,0.146,0.9,1.27,18.57,False,17.92,1005.19,96.65,20.117981977550425,1006.9484507750428,90.8154767869496
2025-03-28 00:00:00,AWS_003,19.637738301203072,1006.288674374945,93.11154142110502,none,0,0.156,1,localized_sensor_fault,0.091,0.64,4.31,18.49,False,18.08,1005.13,97.63,20.4,1006.7,96.39
2025-03-28 01:00:00,AWS_003,20.26381215983711,1006.0186290956648,96.98816790631156,none,0,0.076,0,normal,0.078,0.85,0.99,19.77,False,17.78,1005.15,97.31,20.26381215983711,1006.0186290956648,96.98816790631156
2025-03-28 02:00:00,AWS_003,20.98176197923828,1006.5867358429612,97.017068773134,none,0,0.068,0,normal,0.086,0.85,0.56,20.49,False,18.51,1005.39,97.06,20.98176197923828,1006.5867358429612,97.017068773134
2025-03-28 03:00:00,AWS_003,21.273006799225715,1007.37875072022,97.04340855341532,none,0,0.176,1,localized_sensor_fault,0.15,0.77,4.23,20.78,False,19.4,1005.39,96.16,21.13,1006.89,96.02
2025-03-28 04:00:00,AWS_003,23.0985725098266,1007.2666133843218,91.96982598712184,none,0,0.06,0,normal,0.056,0.79,0.67,21.72,False,20.67,1005.73,95.95,23.0985725098266,1007.2666133843218,91.96982598712184
2025-03-28 05:00:00,AWS_003,24.20546589478201,1007.1894773427856,95.0451112895538,none,0,0.1,0,normal,0.092,0.87,1.73,23.36,False,22.02,1005.66,94.44,24.20546589478201,1007.1894773427856,95.0451112895538
2025-03-28 06:00:00,AWS_003,25.6958445803671,1007.8148380956412,90.02190440829281,none,0,0.096,0,normal,0.087,1.6,0.67,23.93,False,23.41,1006.07,93.35,25.6958445803671,1007.8148380956412,90.02190440829281
2025-03-28 07:00:00,AWS_003,27.151673931551404,1008.3067038136484,88.23907180736293,none,0,0.072,0,normal,0.121,0.56,0.67,25.03,False,25.36,1006.79,92.39,27.151673931551404,1008.3067038136484,88.23907180736293
2025-03-28 08:00:00,AWS_003,29.03033542550607,1008.4209810230356,84.23182574222443,none,0,0.135,0,normal,0.237,1.45,0.63,26.1,False,26.41,1006.71,92.12,29.03033542550607,1008.4209810230356,84.23182574222443
2025-03-28 09:00:00,AWS_003,29.92361624252364,1009.205340188296,87.51934162996574,none,0,0.119,0,normal,0.244,1.08,0.38,27.62,False,27.79,1006.85,88.61,29.92361624252364,1009.205340188296,87.51934162996574
2025-03-28 10:00:00,AWS_003,,,,dropout,1,0.205,1,communication_failure,0.017,0.0,0.0,,False,28.99,1007.05,89.31,29.03,1008.42,87.52
2025-03-28 11:00:00,AWS_003,,,,dropout,1,0.205,1,communication_failure,0.017,0.0,0.0,,False,29.28,1007.34,88.67,29.48,1008.81,85.88
2025-03-28 12:00:00,AWS_003,,,,dropout,1,0.205,1,communication_failure,0.017,0.0,0.0,,False,29.48,1007.37,88.41,29.92,1009.21,87.52
2025-03-28 13:00:00,AWS_003,,,,dropout,1,0.205,1,communication_failure,0.017,0.0,0.0,,False,29.25,1007.44,88.36,,,
2025-03-28 14:00:00,AWS_003,,,,dropout,1,0.205,1,communication_failure,0.017,0.0,0.0,,False,28.68,1007.34,89.33,29.07,1008.0,94.34
2025-03-28 15:00:00,AWS_003,,,,dropout,1,0.205,1,communication_failure,0.017,0.0,0.0,,False,27.81,1006.85,89.99,28.16,1007.69,87.89
2025-03-28 16:00:00,AWS_003,29.0746600747081,1008.0031918400772,94.3414809213944,none,0,0.334,1,sensor_stuck_fault,0.234,1.32,0.78,28.07,False,26.22,1006.84,91.5,27.25,1007.91,88.79
2025-03-28 17:00:00,AWS_003,27.253413204389275,1007.375314820405,81.44341571684532,none,0,0.402,1,sensor_stuck_fault,0.428,0.91,1.73,23.8,False,25.02,1006.43,91.92,26.67,1007.77,90.27
2025-03-28 18:00:00,AWS_003,26.08970363656617,1007.9071284421748,88.78901644379808,none,0,0.29,1,sensor_stuck_fault,0.094,1.19,0.9,24.09,False,23.33,1006.16,93.3,26.09,1007.63,91.76
2025-03-28 19:00:00,AWS_003,24.235865254298545,1007.6318078176912,91.75870011526736,none,0,0.076,0,normal,0.077,0.84,0.98,22.81,False,22.05,1005.79,94.29,24.235865254298545,1007.6318078176912,91.75870011526736
2025-03-28 20:00:00,AWS_003,22.9870354315672,1007.2297983730516,93.39500669498908,none,0,0.07,0,normal,0.061,1.03,0.67,21.86,False,20.71,1005.5,95.27,22.9870354315672,1007.2297983730516,93.39500669498908
2025-03-28 21:00:00,AWS_003,21.742676951023377,1006.5332593413448,91.13476556932729,none,0,0.105,0,normal,0.055,0.8,2.46,20.23,False,19.26,1005.2,96.87,21.742676951023377,1006.5332593413448,91.13476556932729
2025-03-28 22:00:00,AWS_003,21.04274927893738,1006.661716314438,95.45069802135068,none,0,0.07,0,normal,0.061,1.04,0.67,20.29,False,18.41,1005.2,97.11,21.04274927893738,1006.661716314438,95.45069802135068
2025-03-28 23:00:00,AWS_003,20.530261599687854,1006.622291684104,93.7395362150125,none,0,0.058,0,normal,0.053,0.9,0.5,19.49,False,17.92,1005.19,96.65,20.530261599687854,1006.622291684104,93.7395362150125
2025-03-29 00:00:00,AWS_003,20.55569505014117,1006.5336195719976,94.63594525604488,none,0,0.057,0,normal,0.048,0.77,0.67,19.66,False,18.08,1005.13,97.63,20.55569505014117,1006.5336195719976,94.63594525604488
2025-03-29 01:00:00,AWS_003,19.50599909910117,1006.6323659646694,95.54733191116772,none,0,0.078,0,normal,0.1,0.76,0.93,18.77,False,17.78,1005.15,97.31,19.50599909910117,1006.6323659646694,95.54733191116772
2025-03-29 02:00:00,AWS_003,21.04653427249936,1006.9397343168524,90.7654238793945,none,0,0.088,0,normal,0.118,0.87,0.94,19.48,False,18.51,1005.39,97.06,21.04653427249936,1006.9397343168524,90.7654238793945
2025-03-29 03:00:00,AWS_003,21.07683161733972,1006.5006149216032,89.69448480144723,none,0,0.194,1,localized_sensor_fault,0.139,0.55,5.34,19.32,False,19.4,1005.39,96.16,21.06,1006.79,92.7
2025-03-29 04:00:00,AWS_003,22.6791082176422,1007.8255536776684,94.81177546461944,none,0,0.13,0,normal,0.134,1.03,2.22,21.8,False,20.67,1005.73,95.95,22.6791082176422,1007.8255536776684,94.81177546461944
2025-03-29 05:00:00,AWS_003,24.110426444585567,1007.2344573082656,88.70053444912402,none,0,0.08,0,normal,0.098,0.9,0.83,22.13,False,22.02,1005.66,94.44,24.110426444585567,1007.2344573082656,88.70053444912402
2025-03-29 06:00:00,AWS_003,26.150217511098475,1007.489013363204,87.76274046763876,none,0,0.093,0,normal,0.097,1.3,0.83,23.96,False,23.41,1006.07,93.35,26.150217511098475,1007.489013363204,87.76274046763876
2025-03-29 07:00:00,AWS_003,27.935206418332868,1007.8838508061908,92.26640036038036,none,0,0.073,0,normal,0.097,0.81,0.67,26.56,False,25.36,1006.79,92.39,27.935206418332868,1007.8838508061908,92.26640036038036
2025-03-29 08:00:00,AWS_003,28.890260298198186,1008.2205414783896,88.37559393841806,none,0,0.09,0,normal,0.096,1.28,0.73,26.77,False,26.41,1006.71,92.12,28.890260298198186,1008.2205414783896,88.37559393841806
2025-03-29 09:00:00,AWS_003,30.59013844235359,1008.6752741826988,87.22417402979204,none,0,0.094,0,normal,0.203,0.99,0.0,28.22,False,27.79,1006.85,88.61,30.59013844235359,1008.6752741826988,87.22417402979204
2025-03-29 10:00:00,AWS_003,31.11896238645536,1008.3280511021665,85.31015260198542,none,0,0.11,0,normal,0.224,0.72,0.74,28.36,False,28.99,1007.05,89.31,31.11896238645536,1008.3280511021665,85.31015260198542
2025-03-29 11:00:00,AWS_003,31.93138148142116,1009.4662420621077,82.08509572898996,none,0,0.261,1,calibration_drift_or_inconsistency,0.534,1.59,1.92,28.49,False,29.28,1007.34,88.67,31.39,1008.62,85.76
2025-03-29 12:00:00,AWS_003,31.65236096821181,1008.648377753624,83.40418911854073,none,0,0.152,0,normal,0.346,0.93,0.67,28.49,False,29.48,1007.37,88.41,31.65236096821181,1008.648377753624,83.40418911854073
2025-03-29 13:00:00,AWS_003,31.792365476083024,1008.6011147589244,86.21871765129607,none,0,0.141,0,normal,0.263,1.02,1.14,29.2,False,29.25,1007.44,88.36,31.792365476083024,1008.6011147589244,86.21871765129607
2025-03-29 14:00:00,AWS_003,30.99616890409552,1009.0392140393948,87.98802937262688,none,0,0.109,0,normal,0.253,0.86,0.18,28.77,False,28.68,1007.34,89.33,30.99616890409552,1009.0392140393948,87.98802937262688
2025-03-29 15:00:00,AWS_003,29.306007379494595,1008.531525149113,87.51412472877658,none,0,0.082,0,normal,0.144,0.66,0.67,27.01,False,27.81,1006.85,89.99,29.306007379494595,1008.531525149113,87.51412472877658
2025-03-29 16:00:00,AWS_003,29.16172796127696,1008.719755922986,151.32960973778435,spike,1,0.565,1,sensor_spike_fault,0.565,1.36,16.24,29.16,False,26.22,1006.84,91.5,29.23,1008.57,89.57
2025-03-29 17:00:00,AWS_003,27.85759106077764,1007.9616124788096,91.14884501459208,none,0,0.279,1,sensor_spike_fault,0.077,1.16,0.67,26.28,False,25.02,1006.43,91.92,28.51,1008.25,92.25
2025-03-29 18:00:00,AWS_003,25.03176167196293,1007.8274135795884,93.35379085618555,none,0,0.106,0,normal,0.107,1.02,1.6,23.88,False,23.33,1006.16,93.3,25.03176167196293,1007.8274135795884,93.35379085618555
2025-03-29 19:00:00,AWS_003,24.43620407792551,1007.4735168400144,96.35261203695087,none,0,0.107,0,normal,0.162,0.92,1.11,23.82,False,22.05,1005.79,94.29,24.43620407792551,1007.4735168400144,96.35261203695087
2025-03-29 20:00:00,AWS_003,23.13578566380512,1007.1245830572876,90.14742555767836,none,0,0.085,0,normal,0.077,0.97,1.19,21.43,False,20.71,1005.5,95.27,23.13578566380512,1007.1245830572876,90.14742555767836
2025-03-29 21:00:00,AWS_003,31.953846874615323,995.5217753004308,98.0,multivariate_inconsistent,1,0.565,1,calibration_drift_or_inconsistency,0.738,5.8,84.98,31.6,False,19.26,1005.2,96.87,23.79,1006.91,96.1
2025-03-29 22:00:00,AWS_003,20.546959337083106,1006.687325215406,100.0,none,0,0.344,1,sensor_spike_fault,0.251,1.06,1.33,20.55,False,18.41,1005.2,97.11,21.9,1006.67,96.1
2025-03-29 23:00:00,AWS_003,20.66322345085036,1006.6536720189428,95.84104828410184,none,0,0.083,0,normal,0.067,0.95,1.26,19.98,False,17.92,1005.19,96.65,20.66322345085036,1006.6536720189428,95.84104828410184
2025-03-30 00:00:00,AWS_003,20.18375885399626,1006.4936425775372,94.75548937801597,none,0,0.078,0,normal,0.056,0.75,1.45,19.31,False,18.08,1005.13,97.63,20.18375885399626,1006.4936425775372,94.75548937801597
2025-03-30 01:00:00,AWS_003,20.835899070532047,1006.7316728608386,95.92201346052116,none,0,0.094,0,normal,0.069,1.04,1.53,20.16,False,17.78,1005.15,97.31,20.835899070532047,1006.7316728608386,95.92201346052116
2025-03-30 02:00:00,AWS_003,20.6956880447011,1006.7178774438414,97.01210764877722,none,0,0.074,0,normal,0.105,0.75,0.67,20.2,False,18.51,1005.39,97.06,20.6956880447011,1006.7178774438414,97.01210764877722
2025-03-30 03:00:00,AWS_003,21.277712175151223,1006.7998474420534,95.38448510015026,drift,1,0.057,0,normal,0.065,0.61,0.67,20.51,False,19.4,1005.39,96.16,21.277712175151223,1006.7998474420534,95.38448510015026
2025-03-30 04:00:00,AWS_003,23.59150069297343,1007.333589944524,93.69360763072852,drift,1,0.074,0,normal,0.073,0.95,0.84,22.51,False,20.67,1005.73,95.95,23.59150069297343,1007.333589944524,93.69360763072852
2025-03-30 05:00:00,AWS_003,25.44654933520856,1007.1613794727048,92.13066892289385,drift,1,0.124,0,normal,0.033,1.16,3.04,24.07,False,22.02,1005.66,94.44,25.44654933520856,1007.1613794727048,92.13066892289385
2025-03-30 06:00:00,AWS_003,27.008075739274368,1007.6373464789806,89.8167220387534,drift,1,0.085,0,normal,0.067,1.44,0.67,25.19,False,23.41,1006.07,93.35,27.008075739274368,1007.6373464789806,89.8167220387534
2025-03-30 07:00:00,AWS_003,29.21066455600344,1008.0360671814334,89.24078624181186,frozen,1,0.083,0,normal,0.086,1.21,0.67,27.25,False,25.36,1006.79,92.39,29.21066455600344,1008.0360671814334,89.24078624181186
2025-03-30 08:00:00,AWS_003,29.21066455600344,1008.0360671814334,89.24078624181186,frozen,1,0.213,1,localized_sensor_fault,0.086,1.12,11.45,27.25,False,26.41,1006.71,92.12,29.21,1008.04,89.24
2025-03-30 09:00:00,AWS_003,29.21066455600344,1008.0360671814334,89.24078624181186,frozen,1,0.078,0,normal,0.086,0.54,1.36,27.25,False,27.79,1006.85,88.61,29.21066455600344,1008.0360671814334,89.24078624181186
2025-03-30 10:00:00,AWS_003,29.21066455600344,1008.0360671814334,89.24078624181186,frozen,1,0.382,1,sensor_stuck_fault,0.086,0.55,5.49,27.25,False,28.99,1007.05,89.31,29.21,1008.04,89.24
2025-03-30 11:00:00,AWS_003,36.37615518061664,1008.9434491344792,84.47417929450263,drift,1,0.39,1,localized_sensor_fault,0.54,2.35,8.88,33.33,False,29.28,1007.34,88.67,32.79,1008.49,89.24
2025-03-30 12:00:00,AWS_003,36.42942021639757,1009.5203371319052,86.79593363170483,drift,1,0.307,1,calibration_drift_or_inconsistency,0.535,2.98,1.9,33.87,False,29.48,1007.37,88.41,36.33,1008.9,89.24
2025-03-30 13:00:00,AWS_003,36.43653265163901,1009.198777979184,91.89855630102927,drift,1,0.356,1,localized_sensor_fault,0.526,2.87,4.09,34.9,False,29.25,1007.44,88.36,36.33,1008.9,88.02
2025-03-30 14:00:00,AWS_003,36.288590832386205,1008.8657391784556,92.7731748289131,drift,1,0.331,1,calibration_drift_or_inconsistency,0.53,2.82,3.14,34.93,False,28.68,1007.34,89.33,36.33,1008.9,87.45
2025-03-30 15:00:00,AWS_003,30.28739310081518,1008.740737873603,83.56053551972514,none,0,0.15,0,normal,0.306,0.95,1.05,27.19,False,27.81,1006.85,89.99,30.28739310081518,1008.740737873603,83.56053551972514
2025-03-30 16:00:00,AWS_003,29.260650607318528,1008.2876924421482,88.09685233574089,none,0,0.096,0,normal,0.108,1.41,0.69,27.08,False,26.22,1006.84,91.5,29.260650607318528,1008.2876924421482,88.09685233574089
2025-03-30 17:00:00,AWS_003,27.448080351176724,1008.4176997882251,93.8025742883133,none,0,0.245,1,localized_sensor_fault,0.207,0.99,12.69,26.36,False,25.02,1006.43,91.92,28.35,1008.35,90.08
2025-03-30 18:00:00,AWS_003,25.98131047371247,1007.2925877091444,87.45529406001049,none,0,0.134,0,normal,0.096,1.14,2.69,23.73,False,23.33,1006.16,93.3,25.98131047371247,1007.2925877091444,87.45529406001049
2025-03-30 19:00:00,AWS_003,24.038042178273617,1007.8612058145136,92.05562663789316,none,0,0.096,0,normal,0.099,0.91,1.45,22.67,False,22.05,1005.79,94.29,24.038042178273617,1007.8612058145136,92.05562663789316
2025-03-30 20:00:00,AWS_003,21.984089343691387,1007.1785406325084,91.55856363056697,none,0,0.09,0,normal,0.08,1.0,1.32,20.55,False,20.71,1005.5,95.27,21.984089343691387,1007.1785406325084,91.55856363056697
2025-03-30 21:00:00,AWS_003,21.281243050422184,1006.421577802748,93.47478257367638,none,0,0.063,0,normal,0.035,0.73,1.11,20.18,False,19.26,1005.2,96.87,21.281243050422184,1006.421577802748,93.47478257367638
2025-03-30 22:00:00,AWS_003,21.08404911618511,1007.173483406718,94.8288648409217,none,0,0.091,0,normal,0.09,1.41,0.67,20.22,False,18.41,1005.2,97.11,21.08404911618511,1007.173483406718,94.8288648409217
2025-03-30 23:00:00,AWS_003,20.484718736306533,1006.840225978444,97.6696899805852,none,0,0.107,0,normal,0.144,0.89,1.38,20.1,False,17.92,1005.19,96.65,20.484718736306533,1006.840225978444,97.6696899805852
2025-03-31 00:00:00,AWS_003,19.8257377899002,1006.360090502832,100.0,none,0,0.138,0,normal,0.248,0.68,1.63,19.83,False,18.08,1005.13,97.63,19.8257377899002,1006.360090502832,100.0
2025-03-31 01:00:00,AWS_003,20.53027090278777,1006.8028606806204,99.4627335952673,none,0,0.122,0,normal,0.248,0.94,0.67,20.44,False,17.78,1005.15,97.31,20.53027090278777,1006.8028606806204,99.4627335952673
2025-03-31 02:00:00,AWS_003,21.645723827654237,1006.7831706947328,95.98337780554016,none,0,0.071,0,normal,0.059,1.08,0.67,20.98,False,18.51,1005.39,97.06,21.645723827654237,1006.7831706947328,95.98337780554016
2025-03-31 03:00:00,AWS_003,22.256563104153084,1007.3125490471722,92.76215735780929,none,0,0.072,0,normal,0.074,0.94,0.75,21.03,False,19.4,1005.39,96.16,22.256563104153084,1007.3125490471722,92.76215735780929
2025-03-31 04:00:00,AWS_003,23.325623762933464,1007.541711289202,92.59947551643832,none,0,0.074,0,normal,0.084,0.89,0.77,22.06,False,20.67,1005.73,95.95,23.325623762933464,1007.541711289202,92.59947551643832
2025-03-31 05:00:00,AWS_003,25.63014212289468,1007.6142936323628,85.8632862056167,none,0,0.136,0,normal,0.191,1.22,1.54,23.08,False,22.02,1005.66,94.44,25.63014212289468,1007.6142936323628,85.8632862056167
2025-03-31 06:00:00,AWS_003,25.83997593645525,1008.1916718443384,91.2480256671402,none,0,0.143,0,normal,0.104,1.95,1.89,24.3,False,23.41,1006.07,93.35,25.83997593645525,1008.1916718443384,91.2480256671402
2025-03-31 07:00:00,AWS_003,27.66980671246115,1008.110509915606,89.66191504624828,drift,1,0.092,0,normal,0.087,0.72,1.66,25.81,False,25.36,1006.79,92.39,27.66980671246115,1008.110509915606,89.66191504624828
